clip,timestamp_s,yaw_deg,split,n_players,mean_lon,weighted_lon,height_weighted_cluster_lon,height_weighted_cluster_size,ball_lon,cluster_lon_eps8,cluster_size_eps8,cluster_height_eps8,n_clusters_eps8,cluster_lon_eps12,cluster_size_eps12,cluster_height_eps12,n_clusters_eps12,cluster_lon_eps15,cluster_size_eps15,cluster_height_eps15,n_clusters_eps15,cluster_lon_eps20,cluster_size_eps20,cluster_height_eps20,n_clusters_eps20,cluster_lon_eps25,cluster_size_eps25,cluster_height_eps25,n_clusters_eps25
VID_20241028_140657_10_007,1700.0,-19.0,train,12,-32.82527313611546,-27.179219624531946,-45.484701996336504,19,-2.7582319761180436,-59.31943354068987,5,25.19395751953125,3,-46.405849311455576,9,28.33222113715278,2,-46.405849311455576,9,28.33222113715278,2,-46.405849311455576,9,28.33222113715278,2,-32.82527313611546,12,30.7611083984375,1
VID_20241028_140657_10_007,1700.0,-19.0,train,8,-37.041000533287196,-26.753939237928385,25.13312716128776,4,-2.7036109568430433,-63.764885842332696,4,26.047653198242188,1,-63.764885842332696,4,26.047653198242188,2,-63.764885842332696,4,26.047653198242188,2,-63.764885842332696,4,26.047653198242188,2,-53.400368894737646,6,32.3060302734375,1
VID_20241028_140657_10_007,1700.0,-19.0,train,16,-14.578544759982421,-15.511228642351364,1.2806795887705036,25,-37.690896495772066,18.20310984259377,5,24.16409912109375,5,2.919130386520385,11,29.849076704545453,2,2.919130386520385,11,29.849076704545453,2,2.919130386520385,11,29.849076704545453,2,-14.578544759982421,16,29.298622131347656,1
VID_20241028_140657_10_007,240.0,-30.0,train,18,-38.78946756982927,-45.33261094984845,-28.727649566312618,24,-44.63354414157075,-72.99985313646421,4,66.87225341796875,4,-29.015071693647872,14,30.309391566685267,2,-29.015071693647872,14,30.309391566685267,2,-38.78946756982927,18,38.434471978081596,1,-38.78946756982927,18,38.434471978081596,1
VID_20241028_140657_10_007,240.0,-30.0,train,18,-41.03457540259878,-61.52831581815399,-76.13528221262732,7,-44.282935953127215,-74.61648856765609,4,221.26511561870575,5,-74.61648856765609,4,221.26511561870575,3,-74.61648856765609,4,221.26511561870575,2,-41.03457540259878,18,74.0903832912445,1,-41.03457540259878,18,74.0903832912445,1
VID_20241028_140657_10_007,240.0,-30.0,train,25,-26.127082353036354,-21.662764907505657,-38.226015275278336,30,-15.727409239718362,9.49395561994553,6,57.0710703531901,4,-37.37583118660958,19,31.152053029913652,2,-37.37583118660958,19,31.152053029913652,2,-26.127082353036354,25,37.3726171875,1,-26.127082353036354,25,37.3726171875,1
VID_20241028_140657_10_007,279.0,-12.0,train,14,-15.451528627368065,-12.925704560362188,-0.22751496267214252,24,2.2371104130938555,-4.638341857093275,8,34.99778366088867,2,-1.862943459416237,9,36.103546142578125,2,-1.862943459416237,9,36.103546142578125,2,-15.451528627368065,14,34.901214599609375,1,-15.451528627368065,14,34.901214599609375,1
VID_20241028_140657_10_007,279.0,-12.0,train,16,-23.21806687259688,-29.052163532379225,-37.15471881141818,24,-27.10993149530254,-24.039357096280504,7,38.509146554129465,4,-31.182048193640362,10,46.939788818359375,3,-36.14936795232807,12,46.23538716634115,2,-23.21806687259688,16,42.49918174743652,1,-23.21806687259688,16,42.49918174743652,1
VID_20241028_140657_10_007,289.0,-29.0,train,11,-35.185753456462585,-33.6728155132456,-34.07240190505377,24,-22.055085935934216,-25.861219231943085,4,29.05481719970703,4,-20.224167401910712,6,28.989654541015625,2,-35.185753456462585,11,27.886097301136363,1,-35.185753456462585,11,27.886097301136363,1,-35.185753456462585,11,27.886097301136363,1
VID_20241028_140657_10_007,289.0,-29.0,train,13,-35.60756387191338,-44.995640636877255,-73.31357862361845,7,-37.39123792624309,-44.6321854839125,6,30.712870279947918,3,-44.6321854839125,6,30.712870279947918,3,-28.75201530487375,11,28.86391657049006,2,-28.75201530487375,11,28.86391657049006,2,-35.60756387191338,13,36.645477294921875,1
VID_20241028_140657_10_007,289.0,-29.0,train,19,-42.17406866537157,-51.248323466400564,-72.21331788173629,16,-35.519365275113735,-72.41974574468838,6,61.11888631184896,4,-72.41974574468838,6,61.11888631184896,3,-72.41974574468838,6,61.11888631184896,2,-42.17406866537157,19,37.497102436266445,1,-42.17406866537157,19,37.497102436266445,1
VID_20241028_140657_10_007,307.0,-11.0,train,7,-23.937894045390603,-10.715058425706786,35.99322518200587,4,-38.76822408349323,-43.824099826541705,5,24.8312744140625,1,-43.824099826541705,5,24.8312744140625,1,-43.824099826541705,5,24.8312744140625,1,-43.824099826541705,5,24.8312744140625,1,-43.824099826541705,5,24.8312744140625,2
VID_20241028_140657_10_007,307.0,-11.0,train,8,-26.88552334401421,-15.3093826068983,35.99922312615384,4,-38.76822408349323,-44.445168400162316,6,25.333577473958332,1,-44.445168400162316,6,25.333577473958332,1,-44.445168400162316,6,25.333577473958332,1,-44.445168400162316,6,25.333577473958332,1,-44.445168400162316,6,25.333577473958332,2
VID_20241028_140657_10_007,307.0,-11.0,train,3,-4.711440966210177,-6.562596956862729,-40.93743982286354,4,19.213586711441792,-4.711440966210177,1,20.807088216145832,0,-4.711440966210177,1,20.807088216145832,0,-4.711440966210177,1,20.807088216145832,0,-4.711440966210177,1,20.807088216145832,0,-4.711440966210177,1,20.807088216145832,0
VID_20241028_140657_10_007,307.0,-22.0,train,10,-4.621914175193371,-8.72224441432829,8.961446767651474,18,13.206568730462635,8.55307675780223,8,23.569252014160156,1,8.55307675780223,8,23.569252014160156,1,8.55307675780223,8,23.569252014160156,1,8.55307675780223,8,23.569252014160156,1,8.55307675780223,8,23.569252014160156,2
VID_20241028_140657_10_007,307.0,-22.0,train,11,-34.63177313910983,-22.54100849237263,20.405409572200607,10,-60.94334028124117,20.921959459100943,3,48.169169108072914,3,-61.89376266620134,7,23.73565673828125,2,-61.89376266620134,7,23.73565673828125,2,-61.89376266620134,7,23.73565673828125,2,-61.89376266620134,7,23.73565673828125,2
VID_20241028_140657_10_007,307.0,-22.0,train,11,-30.674955929562227,-14.87739316615553,24.403023148629313,9,-56.48433001829284,25.094328833412998,3,54.201497395833336,2,25.094328833412998,3,54.201497395833336,2,25.094328833412998,3,54.201497395833336,2,25.094328833412998,3,54.201497395833336,2,18.14352928283986,4,46.1748046875,2
VID_20241028_140657_10_007,400.0,-12.0,train,9,-39.63804642954355,-41.602235530977495,-49.48629637271737,17,-58.097421682346734,-38.22772133690454,4,27.240982055664062,3,-47.124839441657684,7,30.530787876674108,2,-47.124839441657684,7,30.530787876674108,2,-39.63804642954355,9,30.11721462673611,1,-39.63804642954355,9,30.11721462673611,1
VID_20241028_140657_10_007,400.0,-12.0,train,5,-24.688798396653198,-27.154965745136113,-42.699171135783274,9,-59.78647895201289,-42.699171135783274,3,30.917093912760418,1,-42.699171135783274,3,30.917093912760418,1,-42.699171135783274,3,30.917093912760418,1,-37.2599145644638,4,31.996429443359375,1,-37.2599145644638,4,31.996429443359375,1
VID_20241028_140657_10_007,400.0,-12.0,train,8,-1.27430313828132,0.2245430385832643,18.914388330265517,12,37.383996998570524,14.83461786354467,3,30.311960856119793,2,18.914388330265517,4,28.972198486328125,2,18.914388330265517,4,28.972198486328125,2,5.999819379106513,7,27.605028424944198,1,5.999819379106513,7,27.605028424944198,1
VID_20241028_140657_10_007,422.0,-18.0,train,11,-57.54706835316918,-56.672540527904566,-59.738487576835524,25,-55.157789602031094,-60.24192994264031,10,31.062112426757814,1,-60.24192994264031,10,31.062112426757814,1,-60.24192994264031,10,31.062112426757814,1,-57.54706835316918,11,31.3709023215554,1,-57.54706835316918,11,31.3709023215554,1
VID_20241028_140657_10_007,422.0,-18.0,train,14,11.6547764218855,12.150003357158306,18.400245280623857,30,18.569746810853317,18.70127660333564,12,32.148335774739586,1,18.70127660333564,12,32.148335774739586,1,18.70127660333564,12,32.148335774739586,1,18.70127660333564,12,32.148335774739586,1,16.200937457900174,13,32.45947969876803,1
VID_20241028_140657_10_007,422.0,-18.0,train,12,13.352431613705358,14.25020673189115,21.134459140004136,27,20.421448722972535,21.212770414710842,10,33.48985290527344,1,21.212770414710842,10,33.48985290527344,1,21.212770414710842,10,33.48985290527344,1,18.507671346365747,11,33.91925603693182,1,18.507671346365747,11,33.91925603693182,1
VID_20241028_140657_10_007,484.0,-17.0,train,15,-13.839406155189527,-16.85090476847831,-27.375910977891216,22,24.909227297844637,-22.97478881435154,8,36.49370574951172,3,-25.435245072953972,9,39.391269259982636,3,-25.435245072953972,9,39.391269259982636,2,-13.839406155189527,15,36.4218505859375,1,-13.839406155189527,15,36.4218505859375,1
VID_20241028_140657_10_007,484.0,-17.0,train,13,-17.45965959787073,-18.187327622569338,-6.737987278679595,18,-59.044568616121225,-12.068148328015155,6,38.05135599772135,3,-8.914650142423724,7,41.743883405412944,3,-8.914650142423724,7,41.743883405412944,3,-17.45965959787073,13,36.43208665114183,1,-17.45965959787073,13,36.43208665114183,1
VID_20241028_140657_10_007,484.0,-17.0,train,9,-17.31309070450935,-17.62939140557725,-4.156692575869244,14,-58.98512295183006,-1.45844303710102,2,39.691497802734375,2,2.650271779298977,3,45.930765787760414,2,-5.699405071322906,5,42.31611328125,2,-17.31309070450935,9,39.86567518446181,1,-17.31309070450935,9,39.86567518446181,1
VID_20241028_140657_10_007,515.0,-25.0,train,10,-17.896343562394822,-15.741255273386999,-5.958488564888002,21,13.136637594537468,-0.1302990709541632,5,32.68507080078125,2,-7.419492671760294,8,30.869037628173828,1,-7.419492671760294,8,30.869037628173828,1,-7.419492671760294,8,30.869037628173828,1,-17.896343562394822,10,30.635403442382813,1
VID_20241028_140657_10_007,515.0,-25.0,train,13,-9.754339204054011,-11.008806102472931,0.032475775826316035,24,13.107094130721784,6.380996749525159,5,39.220263671875,4,-1.9955505153930095,11,34.916412353515625,2,-1.9955505153930095,11,34.916412353515625,2,-1.9955505153930095,11,34.916412353515625,2,-1.9955505153930095,11,34.916412353515625,2
VID_20241028_140657_10_007,515.0,-25.0,train,22,-12.649812453905854,-7.705228675573357,5.401539566668759,28,13.02854658028091,5.403907818387458,10,36.33608703613281,4,1.7418197427694402,16,39.69931602478027,2,1.7418197427694402,16,39.69931602478027,2,-12.649812453905854,22,38.12189136851918,1,-12.649812453905854,22,38.12189136851918,1
VID_20241028_140657_10_007,530.0,-26.0,train,15,-31.941692153452436,-33.40269099562316,-1.2182559115275182,19,19.829488875019173,-9.278600613759188,6,35.93511454264323,3,-9.278600613759188,6,35.93511454264323,4,-2.6606098516392476,8,38.89187240600586,3,-65.40578621266751,7,45.569423130580354,2,-31.941692153452436,15,42.008062744140624,1
VID_20241028_140657_10_007,530.0,-26.0,train,16,-34.09173233603031,-33.645281607444105,-4.003793805125654,19,19.657137249733232,-12.778737892174577,6,38.30694580078125,3,-10.230863161006232,7,37.59285627092634,3,-6.567095788977587,8,41.435611724853516,3,-61.61636888308304,8,42.72959899902344,2,-34.09173233603031,16,42.08260536193848,1
VID_20241028_140657_10_007,530.0,-26.0,train,20,-26.981200369904144,-30.340899356438793,-1.0394170631602717,24,18.1811969936859,-6.008011850447466,10,31.78502197265625,3,-1.9119151836117911,12,34.20609029134115,3,-1.9119151836117911,12,34.20609029134115,3,-1.9119151836117911,12,34.20609029134115,2,-26.981200369904144,20,38.29319763183594,1
VID_20241028_140657_10_007,549.0,-16.0,train,8,-4.971721222238496,-12.536055514515692,6.124739405122237,12,33.720889545799366,24.584325382195356,2,32.94679260253906,2,8.16200278874261,6,34.28968302408854,1,8.16200278874261,6,34.28968302408854,1,8.16200278874261,6,34.28968302408854,2,-4.971721222238496,8,41.95977783203125,1
VID_20241028_140657_10_007,549.0,-16.0,train,12,-27.792108554638045,-23.535665807036924,-38.67365385959771,16,-65.95237672187281,-33.494834580293585,7,35.081878662109375,2,-39.45496755225769,9,34.61436971028646,2,-39.45496755225769,9,34.61436971028646,2,-39.45496755225769,9,34.61436971028646,2,-27.792108554638045,12,38.78894297281901,1
VID_20241028_140657_10_007,549.0,-16.0,train,13,-18.702931160943482,-23.225822352926837,-51.85974183341781,15,33.28421915842131,-0.8932071668728074,4,40.58624267578125,3,9.989870592802438,7,35.58137730189732,3,-52.17786654031372,6,46.3050537109375,2,-52.17786654031372,6,46.3050537109375,2,-18.702931160943482,13,40.53076641376202,1
VID_20241028_140657_10_007,564.0,-12.0,train,19,-32.47695099676446,-32.62409874637752,-31.610207658671417,42,-55.46537002880123,-43.60860587955526,15,38.9881103515625,3,-43.60860587955526,15,38.9881103515625,3,-32.47695099676446,19,39.08556807668585,1,-32.47695099676446,19,39.08556807668585,1,-32.47695099676446,19,39.08556807668585,1
VID_20241028_140657_10_007,564.0,-12.0,train,17,-0.3271129881099345,-1.580092548265576,-1.4665249625895895,36,31.714558659181414,10.81426716736698,13,36.143115703876205,3,5.815113217799891,15,35.011271158854164,2,-0.3271129881099345,17,36.92544196633732,1,-0.3271129881099345,17,36.92544196633732,1,-0.3271129881099345,17,36.92544196633732,1
VID_20241028_140657_10_007,564.0,-12.0,train,15,-6.787700315220741,-6.423300192462351,3.101473368609256,26,32.83094414081148,6.221481626165953,7,37.924307686941965,3,0.6424329612457526,13,32.33465810922476,2,0.6424329612457526,13,32.33465810922476,2,-6.787700315220741,15,33.405696614583334,1,-6.787700315220741,15,33.405696614583334,1
VID_20241028_140657_10_007,575.0,-8.0,train,14,-18.79378829760219,-19.120964334954,-21.769771150629495,31,-4.726923969445785,-29.981473615914023,10,33.949588012695315,2,-25.898773759177818,12,34.78710174560547,1,-22.93172759917979,13,35.36696918194111,1,-22.93172759917979,13,35.36696918194111,1,-18.79378829760219,14,34.50212097167969,1
VID_20241028_140657_10_007,575.0,-8.0,train,15,-13.353319161736826,-14.482020526356571,-16.373187435840453,32,-6.975872315423059,-28.111122530540907,9,34.352749294704864,3,-22.06644971324617,12,34.73979187011719,2,-16.905975987583233,14,34.616747174944194,1,-16.905975987583233,14,34.616747174944194,1,-13.353319161736826,15,33.75180257161458,1
VID_20241028_140657_10_007,575.0,-8.0,train,13,-18.64538958992048,-17.636429854870286,-17.536637398785285,29,-5.87662971143232,-22.824023454396418,7,33.68400355747768,3,-17.15453603794548,10,34.292544555664065,2,-18.64538958992048,13,34.31985943134014,1,-18.64538958992048,13,34.31985943134014,1,-18.64538958992048,13,34.31985943134014,1
VID_20241028_140657_10_007,595.0,-14.0,train,18,-22.882390132569654,-20.522201921032547,-21.10463030722143,39,-23.14544861036702,-19.93292275061649,8,38.396522521972656,4,-22.882390132569654,18,35.2244873046875,1,-22.882390132569654,18,35.2244873046875,1,-22.882390132569654,18,35.2244873046875,1,-22.882390132569654,18,35.2244873046875,1
VID_20241028_140657_10_007,595.0,-14.0,train,19,-17.560171304837777,-18.629058836759597,-19.114662769935055,43,-10.030856362319582,-49.9350500486084,5,37.55743408203125,4,-17.560171304837777,19,37.72886898643092,1,-17.560171304837777,19,37.72886898643092,1,-17.560171304837777,19,37.72886898643092,1,-17.560171304837777,19,37.72886898643092,1
VID_20241028_140657_10_007,595.0,-14.0,train,18,-9.63740670929193,-9.647786557040721,-9.768236075870002,37,-5.976331899944105,23.57854800822153,5,41.9061767578125,4,-9.63740670929193,18,40.89946492513021,1,-9.63740670929193,18,40.89946492513021,1,-9.63740670929193,18,40.89946492513021,1,-9.63740670929193,18,40.89946492513021,1
VID_20241028_140657_10_007,619.0,-4.0,train,17,-26.617305215936007,-27.492782018087336,-33.987150971317575,35,26.750349425347107,-37.81029026836895,13,33.35044978215144,2,-34.23344109965135,15,33.93328857421875,1,-34.23344109965135,15,33.93328857421875,2,-34.23344109965135,15,33.93328857421875,2,-34.23344109965135,15,33.93328857421875,2
VID_20241028_140657_10_007,619.0,-4.0,train,19,12.983309588899571,13.027099563573122,19.531102819113155,39,-38.57212266070806,24.695282321777995,14,33.66058567592076,2,19.533759844466978,17,33.83778471105239,1,19.533759844466978,17,33.83778471105239,2,19.533759844466978,17,33.83778471105239,2,19.533759844466978,17,33.83778471105239,2
VID_20241028_140657_10_007,619.0,-4.0,train,17,-28.333909316701376,-28.155815642636398,-35.276631825716564,34,26.870033293279754,-39.56006770070463,13,29.939056396484375,2,-36.00325739489832,15,30.97238566080729,1,-36.00325739489832,15,30.97238566080729,1,-36.00325739489832,15,30.97238566080729,2,-36.00325739489832,15,30.97238566080729,2
VID_20241028_140657_10_007,683.0,-2.0,train,14,10.5883255916908,4.879931216019826,1.5598822641085124,14,47.07908067752811,41.13516359264405,5,37.76334228515625,3,1.434168454095451,7,43.957249232700896,2,1.434168454095451,7,43.957249232700896,2,-6.382139964394339,9,50.25257025824653,2,10.5883255916908,14,45.79213169642857,1
VID_20241028_140657_10_007,683.0,-2.0,train,11,-7.187103112739024,-3.208718938440256,-1.1801129707195652,14,-51.110667526798615,0.9025104359486221,5,41.76485595703125,2,-1.6873594960436007,6,41.96575927734375,2,-1.6873594960436007,6,41.96575927734375,2,6.141503212545185,8,48.103485107421875,2,-7.187103112739024,11,46.337499445134945,1
VID_20241028_140657_10_007,777.0,-7.0,train,11,-26.771642679474976,-30.565259868361277,-38.694629924870746,20,-36.27048263980036,-36.62514856134726,7,28.885755266462052,1,-34.229756196668866,8,29.143047332763672,1,-36.710241601225476,9,31.554426405164932,1,-32.85489019421866,10,30.659811401367186,1,-32.85489019421866,10,30.659811401367186,1
VID_20241028_140657_10_007,777.0,-7.0,train,13,15.564361016921842,18.32730551161315,22.53089730410784,26,21.94470652556931,18.901622734418005,11,25.64725008877841,1,18.901622734418005,11,25.64725008877841,1,20.867479792999998,12,27.855946858723957,1,20.867479792999998,12,27.855946858723957,1,20.867479792999998,12,27.855946858723957,1
VID_20241028_140657_10_007,777.0,-7.0,train,14,7.130720895883893,8.670867279981884,11.537402221779045,36,24.47891875498246,16.4605865802617,11,27.1389853737571,2,11.387851186850035,13,26.912872314453125,1,11.387851186850035,13,26.912872314453125,1,11.387851186850035,13,26.912872314453125,1,11.387851186850035,13,26.912872314453125,1
VID_20241028_140657_10_007,815.0,-12.0,train,12,-36.495663033979234,-25.188729745983135,-40.983839581138895,15,-41.53365654320753,-43.183278702906364,11,23.8926308371804,1,-43.183278702906364,11,23.8926308371804,1,-43.183278702906364,11,23.8926308371804,1,-43.183278702906364,11,23.8926308371804,1,-43.183278702906364,11,23.8926308371804,1
VID_20241028_140657_10_007,815.0,-12.0,train,13,-45.324829251164935,-44.44569780891183,-45.08377343619437,36,-42.0492550796815,-45.324829251164935,13,23.074854924128605,1,-45.324829251164935,13,23.074854924128605,1,-45.324829251164935,13,23.074854924128605,1,-45.324829251164935,13,23.074854924128605,1,-45.324829251164935,13,23.074854924128605,1
VID_20241028_140657_10_007,815.0,-12.0,train,16,8.161843943462362,0.8529890991801086,15.276304282167454,21,19.49225677519793,16.572652603035873,14,26.173823765345983,1,16.572652603035873,14,26.173823765345983,1,16.572652603035873,14,26.173823765345983,1,16.572652603035873,14,26.173823765345983,1,16.572652603035873,14,26.173823765345983,2
VID_20241028_140657_10_007,838.0,-6.0,train,13,-18.175101664136637,-16.091554927999308,-3.655715213606741,16,-51.18067667411378,-2.475728878162674,4,33.94853210449219,4,-5.225061740878545,7,35.54595947265625,2,-5.225061740878545,7,35.54595947265625,2,-18.175101664136637,13,31.86717106745793,1,-18.175101664136637,13,31.86717106745793,1
VID_20241028_140657_10_007,838.0,-6.0,train,9,-20.29456659663039,-14.782036652531556,7.026714719377234,7,-49.883472243691834,-31.77696421080589,2,25.65667724609375,2,-42.68347764976723,5,25.595416259765624,2,-42.68347764976723,5,25.595416259765624,2,-20.29456659663039,9,33.22636583116319,1,-20.29456659663039,9,33.22636583116319,1
VID_20241028_140657_10_007,838.0,-6.0,train,14,-9.629811042342709,-8.866108071278322,-13.277793714992967,25,-49.74507732563256,1.1432132752372821,3,40.873779296875,3,-17.343590869782826,12,33.20898946126302,1,-17.343590869782826,12,33.20898946126302,2,-9.629811042342709,14,31.38802228655134,1,-9.629811042342709,14,31.38802228655134,1
VID_20241028_140657_10_007,884.0,-3.0,train,9,17.722167506720666,20.08656989246413,28.94228471124436,19,-0.12175765742975342,26.21700865553405,6,29.331085205078125,1,28.853386913509194,7,29.398838588169642,1,28.853386913509194,7,29.398838588169642,1,28.853386913509194,7,29.398838588169642,1,24.311120053677605,8,28.63683319091797,1
VID_20241028_140657_10_007,884.0,-3.0,train,6,-38.993493816450304,-38.3700825329376,-38.87288234019696,18,-7.13115651468426,-45.07402887520715,4,28.405807495117188,2,-38.993493816450304,6,29.575917561848957,1,-38.993493816450304,6,29.575917561848957,1,-38.993493816450304,6,29.575917561848957,1,-38.993493816450304,6,29.575917561848957,1
VID_20241028_140657_10_007,884.0,-3.0,train,6,14.37572204286196,18.540498116297094,32.27028772814151,12,-0.08998316295558606,32.49569414367078,2,28.988876342773438,1,32.464327532706875,4,31.445098876953125,1,32.464327532706875,4,31.445098876953125,1,32.464327532706875,4,31.445098876953125,1,32.464327532706875,4,31.445098876953125,1
VID_20241028_140657_10_007,929.0,-18.0,train,14,-28.888440169312382,-30.682674068754157,-36.8748618856088,27,-18.783520266086324,-37.01638376870513,7,39.09149605887277,3,-43.131317235305154,9,38.16478474934896,2,-36.27562750379287,12,35.64266713460287,1,-28.888440169312382,14,35.71827697753906,1,-28.888440169312382,14,35.71827697753906,1
VID_20241028_140657_10_007,929.0,-18.0,train,18,-30.535221517791506,-35.03266264188721,-38.98824326235876,34,-16.080274760405445,-29.405662843784295,6,44.579142252604164,3,-24.236853417001033,11,36.15717107599432,2,-36.76466143418803,16,38.356040954589844,1,-30.535221517791506,18,37.531711154513886,1,-30.535221517791506,18,37.531711154513886,1
VID_20241028_140657_10_007,929.0,-18.0,train,19,-31.38886220326428,-39.67256455672815,-41.004448008823275,31,-16.175457125367778,-64.77929655874082,6,56.94218953450521,3,-25.08650820015061,10,35.90882568359375,3,-34.69277178503368,18,42.76756286621094,1,-31.38886220326428,19,41.5062834087171,1,-31.38886220326428,19,41.5062834087171,1
VID_20241028_140657_10_007,991.0,-16.0,train,7,-23.35853756629076,-14.823171015478586,-41.039016995332545,9,-34.395770400021576,-42.11754800784957,3,31.396942138671875,1,-42.11754800784957,3,31.396942138671875,1,-41.77981053038943,5,28.526336669921875,1,-41.77981053038943,5,28.526336669921875,1,-41.77981053038943,5,28.526336669921875,2
VID_20241028_140657_10_007,991.0,-16.0,train,2,-51.500316173625535,-51.7766284698875,-51.8820811044697,7,-34.39124774622547,-51.500316173625535,2,23.589187622070312,1,-51.500316173625535,2,23.589187622070312,1,-51.500316173625535,2,23.589187622070312,1,-51.500316173625535,2,23.589187622070312,1,-51.500316173625535,2,23.589187622070312,1
VID_20241028_140657_10_007,991.0,-16.0,train,8,-34.42939475905405,-27.400575527648826,-43.96505124258074,15,-35.54686061467251,-47.24710130931854,6,26.347503662109375,1,-43.93741783936498,7,26.462175641741073,1,-43.93741783936498,7,26.462175641741073,1,-43.93741783936498,7,26.462175641741073,1,-43.93741783936498,7,26.462175641741073,1
VID_20241028_143616_10_008,1006.0,-21.0,train,6,-1.0660810275651411,1.5594478042131739,-10.41878707853613,10,5.2341198584933615,22.471211018143954,2,42.145660400390625,2,-8.286297147398855,3,34.86439005533854,2,-12.834727050419689,4,34.33372497558594,2,-12.834727050419689,4,34.33372497558594,2,-1.0660810275651411,6,36.937703450520836,1
VID_20241028_143616_10_008,1006.0,-21.0,train,2,-35.65824382745575,-36.040861342483765,-36.69546997482207,7,-51.914918839458,-35.65824382745575,1,34.12110900878906,0,-35.65824382745575,1,34.12110900878906,0,-35.65824382745575,2,34.12110900878906,1,-35.65824382745575,2,34.12110900878906,1,-35.65824382745575,2,34.12110900878906,1
VID_20241028_143616_10_008,1006.0,-21.0,train,6,-51.092568031435974,-52.53591603737438,-67.64516955145685,9,-48.03156151144889,-67.64516955145685,3,42.0489501953125,1,-67.64516955145685,3,42.0489501953125,2,-67.64516955145685,3,42.0489501953125,2,-67.64516955145685,3,42.0489501953125,2,-51.092568031435974,6,40.558675130208336,1
VID_20241028_143616_10_008,1022.0,-10.0,train,4,-42.66305025805631,-40.71932221331623,-41.25254098547139,12,-48.29238930833333,-51.62608516253546,2,29.510971069335938,1,-42.66305025805631,4,37.96288299560547,1,-42.66305025805631,4,37.96288299560547,1,-42.66305025805631,4,37.96288299560547,1,-42.66305025805631,4,37.96288299560547,1
VID_20241028_143616_10_008,1022.0,-10.0,train,1,9.014928245112294,9.014928245112294,9.014928245112294,4,28.467225712443245,9.014928245112294,1,34.96490478515625,0,9.014928245112294,1,34.96490478515625,0,9.014928245112294,1,34.96490478515625,0,9.014928245112294,1,34.96490478515625,0,9.014928245112294,1,34.96490478515625,0
VID_20241028_143616_10_008,1022.0,-10.0,train,4,22.210551174372423,20.492257439034745,21.866348163578536,11,32.79378168597414,31.247922331038072,2,29.78985595703125,1,22.210551174372423,4,37.543701171875,1,22.210551174372423,4,37.543701171875,1,22.210551174372423,4,37.543701171875,1,22.210551174372423,4,37.543701171875,1
VID_20241028_143616_10_008,1032.0,-26.0,train,6,-54.34303263880154,-54.83290436119949,-55.09540322090026,18,-36.857354029318955,-42.59850562144886,3,42.735066731770836,2,-46.29955909626331,4,37.723907470703125,2,-54.34303263880154,6,40.446533203125,1,-54.34303263880154,6,40.446533203125,1,-54.34303263880154,6,40.446533203125,1
VID_20241028_143616_10_008,1032.0,-26.0,train,1,-39.35753007276021,-39.35753007276021,-39.35753007276021,4,-37.85793392229365,-39.35753007276021,1,34.632720947265625,0,-39.35753007276021,1,34.632720947265625,0,-39.35753007276021,1,34.632720947265625,0,-39.35753007276021,1,34.632720947265625,0,-39.35753007276021,1,34.632720947265625,0
VID_20241028_143616_10_008,1032.0,-26.0,train,6,-57.51768858286628,-57.59051397701331,-57.01853442885718,18,-39.15476194752917,-46.51537405841062,3,42.103556315104164,2,-57.51768858286628,6,39.07000223795573,1,-57.51768858286628,6,39.07000223795573,1,-57.51768858286628,6,39.07000223795573,1,-57.51768858286628,6,39.07000223795573,1
VID_20241028_143616_10_008,1037.0,-14.0,train,6,-48.31092473390185,-47.774420548016316,-47.43620416077254,18,-31.808174423592714,-37.00448707514439,3,42.144144694010414,2,-48.31092473390185,6,38.02732849121094,1,-48.31092473390185,6,38.02732849121094,1,-48.31092473390185,6,38.02732849121094,1,-48.31092473390185,6,38.02732849121094,1
VID_20241028_143616_10_008,1037.0,-14.0,train,4,-43.0869128447328,-41.4215456462769,-41.82504945407424,12,-33.06257205609404,-39.38713402127751,3,42.031036376953125,1,-43.0869128447328,4,36.51545715332031,1,-43.0869128447328,4,36.51545715332031,1,-43.0869128447328,4,36.51545715332031,1,-43.0869128447328,4,36.51545715332031,1
VID_20241028_143616_10_008,1037.0,-14.0,train,6,-48.09786425647811,-47.860791083483846,-48.720908345911425,18,-32.434188197217395,-36.7222677219976,3,41.858601888020836,2,-48.09786425647811,6,38.70642598470052,1,-48.09786425647811,6,38.70642598470052,1,-48.09786425647811,6,38.70642598470052,1,-48.09786425647811,6,38.70642598470052,1
VID_20241028_143616_10_008,1043.0,-23.0,train,2,-64.14661390306186,-64.43777007023643,-64.80132979618254,7,-69.38322501650032,-64.14661390306186,1,51.99394226074219,0,-64.14661390306186,2,51.99394226074219,1,-64.14661390306186,2,51.99394226074219,1,-64.14661390306186,2,51.99394226074219,1,-64.14661390306186,2,51.99394226074219,1
VID_20241028_143616_10_008,1043.0,-23.0,train,3,-11.997155471270391,-10.904811745534241,18.77797549291298,7,23.38322501650031,-11.997155471270391,1,51.098958333333336,0,18.123578295828647,2,51.80682373046875,1,18.123578295828647,2,51.80682373046875,1,18.123578295828647,2,51.80682373046875,1,18.123578295828647,2,51.80682373046875,1
