clip,ball_lon,mean_lon,n_players,n_clusters_eps8,c8_lon,c8_size,c8_height,c12_lon,c12_size,c15_lon,c15_size,c20_lon,c20_size,c25_lon,c25_size,c8_c25_diff,c8_mean_diff,best_eps,best_dist
VID_20241028_153158_10_003,-36.64074775689444,-16.576091656351466,9,3,-4.938571626792074,2,29.678955078125,-2.1514629356665065,6,-2.1514629356665065,6,-10.357991752560618,8,-10.357991752560618,8,5.419420125768545,11.637520029559392,20,26.282756004333823
VID_20241028_153158_10_003,-41.644611722945385,-25.32799888808099,11,2,-14.027888433246702,4,28.45551300048828,-14.027888433246702,4,-6.326382901243586,6,-20.88409786771137,10,-25.32799888808099,11,11.30011045483429,11.30011045483429,25,16.316612834864394
VID_20241028_153158_10_003,18.105024418235203,3.969733212021219,15,2,17.067649201082464,12,28.157931009928387,17.067649201082464,12,17.067649201082464,12,17.067649201082464,12,17.067649201082464,12,0.0,13.097915989061246,8,1.0373752171527393
VID_20241028_153158_10_003,-46.71386937619131,-30.395317152048385,13,2,-45.34141560559862,10,29.725714111328124,-45.34141560559862,10,-45.34141560559862,10,-45.34141560559862,10,-45.34141560559862,10,0.0,14.946098453550235,8,1.372453770592692
VID_20241028_153158_10_003,-42.25005139065692,-39.457390703695715,13,2,-35.432877338813306,8,26.33946990966797,-44.55132632561288,12,-44.55132632561288,12,-44.55132632561288,12,-44.55132632561288,12,9.11844898679957,4.024513364882409,12,2.3012749349559556
VID_20241028_153158_10_003,-45.919106673082105,-44.887404966560446,12,2,-41.06135996875771,8,25.22660446166992,-48.37368477972657,11,-48.37368477972657,11,-48.37368477972657,11,-44.887404966560446,12,3.8260449978027324,3.8260449978027324,25,1.031701706521659
VID_20241028_153158_10_003,-64.14867662167225,-38.085458214892874,17,2,-55.40611488477771,10,47.9292724609375,-53.59166731966348,11,-42.36903486630154,16,-42.36903486630154,16,-42.36903486630154,16,13.037080018476168,17.320656669884833,8,8.742561736894544
VID_20241028_153158_10_003,-67.90513991831223,-37.855142197130135,14,2,-59.87199037652445,7,40.075526646205354,-46.91009394699955,12,-46.91009394699955,12,-46.91009394699955,12,-37.855142197130135,14,22.016848179394316,22.016848179394316,8,8.033149541787779
VID_20241028_153158_10_003,30.173398015550305,0.4687832110321503,15,2,14.456305462895212,9,47.091084798177086,12.466966167071527,10,0.4687832110321503,15,0.4687832110321503,15,0.4687832110321503,15,13.987522251863062,13.987522251863062,8,15.717092552655092
VID_20241028_153158_10_003,-36.626019253588424,-6.376547810405108,16,5,27.41773484839388,4,54.77947998046875,-24.077839713658925,8,-24.077839713658925,8,-6.376547810405108,16,-6.376547810405108,16,33.79428265879899,33.79428265879899,12,12.5481795399295
VID_20241028_153158_10_003,1.40630902312774,-29.576905221346056,16,4,-63.65882858640145,4,55.59113311767578,-11.523642743009118,8,-11.523642743009118,8,-29.576905221346056,16,-29.576905221346056,16,34.08192336505539,34.08192336505539,12,12.929951766136858
VID_20241028_153158_10_003,0.705488645178626,-32.12594615474524,15,4,-25.20755634182413,4,41.995994567871094,-15.859233090238416,7,-15.859233090238416,7,-32.12594615474524,15,-32.12594615474524,15,6.918389812921113,6.918389812921113,12,16.56472173541704
VID_20241028_153158_10_003,-2.4692932278622743,-21.587744435393745,15,3,-44.96638002907199,8,30.152847290039062,-44.96638002907199,8,-39.44639202133549,10,-29.818551763817535,13,-21.587744435393745,15,23.378635593678247,23.378635593678247,25,19.11845120753147
VID_20241028_153158_10_003,-13.001747941647173,3.695995262288862,16,4,34.25743899829736,5,28.838775634765625,19.045537380075817,11,11.055289920263068,14,11.055289920263068,14,3.695995262288862,16,30.5614437360085,30.5614437360085,25,16.697743203936035
VID_20241028_153158_10_003,-11.465858252193682,-0.1873222697348571,14,4,-19.669229260074363,3,47.69994099934896,26.65916176694235,6,7.89925282951043,12,-0.1873222697348571,14,-0.1873222697348571,14,19.481906990339507,19.481906990339507,8,8.203371007880682
VID_20241028_153158_10_003,-11.93972344239085,-46.65768831173087,13,2,-58.801822183426026,9,36.2567376030816,-46.65768831173087,13,-46.65768831173087,13,-46.65768831173087,13,-46.65768831173087,13,12.144133871695153,12.144133871695153,12,34.71796486934002
VID_20241028_153158_10_003,-43.7962302834996,-16.544906169185168,18,2,1.673157314223092,11,35.95021750710227,-13.314736524714448,17,-13.314736524714448,17,-13.314736524714448,17,-16.544906169185168,18,18.21806348340826,18.21806348340826,25,27.25132411431443
VID_20241028_153158_10_003,-43.7962302834996,-18.452282233093975,17,2,0.2502162444962915,10,32.65834350585938,-15.139858890925566,16,-15.139858890925566,16,-15.139858890925566,16,-18.452282233093975,17,18.702498477590265,18.702498477590265,25,25.343948050405622
VID_20241028_153158_10_003,-15.24832360667468,-29.243445194262385,15,4,-41.12155717473369,3,37.729085286458336,-32.556135375559165,14,-29.243445194262385,15,-29.243445194262385,15,-29.243445194262385,15,11.878111980471303,11.878111980471303,15,13.995121587587706
VID_20241028_153158_10_003,-38.03733008184263,-23.858777498224704,19,4,-30.306818545063507,9,25.99722629123264,-21.19050896330087,18,-23.858777498224704,19,-23.858777498224704,19,-23.858777498224704,19,6.448041046838803,6.448041046838803,8,7.730511536779126
VID_20241028_153158_10_003,-12.193110561341706,-30.559287632629808,13,4,-40.57070492540388,3,36.4122314453125,-53.85584766443805,7,-53.85584766443805,7,-30.559287632629808,13,-30.559287632629808,13,10.011417292774073,10.011417292774073,20,18.3661770712881
VID_20241028_153158_10_003,-75.71336942869172,-36.685749595279326,16,3,-66.03621095222208,7,26.89803641183036,-66.03621095222208,7,-17.826893118968236,8,-36.685749595279326,16,-36.685749595279326,16,29.350461356942752,29.350461356942752,8,9.677158476469643
VID_20241028_153158_10_003,-75.10462720919412,-34.528934163521434,17,3,-61.78984108198664,7,26.540645054408483,-61.78984108198664,7,-34.528934163521434,17,-34.528934163521434,17,-34.528934163521434,17,27.260906918465203,27.260906918465203,8,13.314786127207483
VID_20241028_153158_10_003,19.57535859528538,-21.758727556961468,17,3,7.80677390468784,7,26.936466761997767,7.80677390468784,7,-21.758727556961468,17,-21.758727556961468,17,-21.758727556961468,17,29.56550146164931,29.56550146164931,8,11.768584690597539
VID_20241028_153158_10_003,-29.129051775566353,-7.307546661935713,15,2,10.448542320945272,9,27.58521185980903,8.25909793353299,10,8.25909793353299,10,-7.307546661935713,15,-7.307546661935713,15,17.756088982880986,17.756088982880986,20,21.82150511363064
VID_20241028_153158_10_003,-30.79340388512596,-5.192099090586018,8,2,16.761317387366468,4,29.344200134277344,13.6182185445201,5,13.6182185445201,5,13.6182185445201,5,13.6182185445201,5,3.143098842846367,21.953416477952487,12,44.41162242964606
VID_20241028_153158_10_003,-30.410179084003214,-9.791725495959112,17,3,-33.13039209058115,6,29.233306884765625,8.349671242534612,10,8.349671242534612,10,-9.791725495959112,17,-9.791725495959112,17,23.338666594622033,23.338666594622033,8,2.720213006577932
VID_20241028_160117_10_004,2.510693898865103,-9.206338412132885,7,2,18.478331659514463,2,33.634429931640625,14.27557549776884,3,14.27557549776884,3,4.151718771438594,5,-9.206338412132885,7,27.684670071647346,27.684670071647346,20,1.6410248725734906
VID_20241028_160117_10_004,21.886053115941973,0.9585334840916336,7,2,9.68568955216409,3,26.90087890625,17.486987952302165,5,17.486987952302165,5,17.486987952302165,5,17.486987952302165,5,7.801298400138075,8.727156068072457,12,4.399065163639808
VID_20241028_160117_10_004,3.625643793960012,13.851084252665908,12,2,14.11519825509058,9,22.825042724609375,14.11519825509058,9,18.98230837335308,11,18.98230837335308,11,18.98230837335308,11,4.867110118262502,0.2641140024246713,8,10.489554461130567
VID_20241028_160117_10_004,18.000038769809482,7.355943636861582,13,2,22.70025891437853,10,29.254437255859376,22.70025891437853,10,22.70025891437853,10,22.70025891437853,10,22.70025891437853,10,0.0,15.344315277516948,8,4.700220144569048
VID_20241028_160117_10_004,26.286970968389888,12.162450165704426,14,2,24.189737133545552,10,33.793548583984375,25.957428650879912,11,25.957428650879912,11,25.957428650879912,11,25.957428650879912,11,1.7676915173343595,12.027286967841126,12,0.32954231750997565
VID_20241028_160117_10_004,42.85460583746573,-6.996227790782061,15,4,-31.924848383997407,7,29.507760184151785,-18.505037829021408,12,-18.505037829021408,12,-18.505037829021408,12,-6.996227790782061,15,24.928620593215346,24.928620593215346,25,49.8508336282478
VID_20241028_160117_10_004,-43.8115166487889,-2.9862724179029287,13,3,-45.13150414046807,4,41.359405517578125,32.21003610503191,5,15.74494168101491,9,15.74494168101491,9,15.74494168101491,9,60.876445821482974,42.145231722565136,8,1.3199874916791643
VID_20241028_160117_10_004,41.8115166487889,-0.4782942785875532,16,3,-31.555968125100627,7,31.018903459821427,-31.555968125100627,7,-19.057389068412256,11,-19.057389068412256,11,-0.4782942785875532,16,31.077673846513072,31.077673846513072,25,42.28981092737646
VID_20241028_160117_10_004,5.135662711532623,-4.2375370069157405,20,3,4.042757720603445,11,29.716619318181817,4.042757720603445,11,9.604923690428503,14,-4.2375370069157405,20,-4.2375370069157405,20,8.280294727519186,8.280294727519186,8,1.0929049909291777
VID_20241028_160117_10_004,-20.88481311831837,-12.329339389513851,13,3,20.19140081715614,5,33.8919677734375,20.19140081715614,5,-32.6548020186826,8,-32.6548020186826,8,-12.329339389513851,13,32.52074020666999,32.52074020666999,25,8.555473728804518
VID_20241028_160117_10_004,-25.036114573725143,-21.504480895847635,17,3,-30.590223642773367,9,29.71833970811632,-36.13251590287417,12,-36.13251590287417,12,-36.13251590287417,12,-21.504480895847635,17,9.085742746925732,9.085742746925732,25,3.531633677877508
VID_20241028_160117_10_004,-21.561301031862484,-25.186797994193977,16,3,-9.76246992859189,8,33.89754104614258,-18.90036847427176,12,-28.286095631453986,15,-28.286095631453986,15,-25.186797994193977,16,15.424328065602086,15.424328065602086,12,2.660932557590723
VID_20241028_160117_10_004,-23.373869097852687,-19.427876136161025,14,2,-37.1915331623934,7,34.310376848493306,-37.1915331623934,7,-15.631870375675517,13,-15.631870375675517,13,-19.427876136161025,14,17.763657026232373,17.763657026232373,25,3.945992961691662
VID_20241028_160117_10_004,-24.103052053310307,-17.760645366636748,15,3,-35.80729014375022,7,34.8563232421875,-28.278047733453104,10,-14.20608227806639,14,-14.20608227806639,14,-17.760645366636748,15,18.046644777113475,18.046644777113475,12,4.174995680142796
VID_20241028_160117_10_004,-6.53272016761223,15.260472310732707,13,3,28.655204592536805,8,45.193946838378906,28.655204592536805,8,15.260472310732707,13,15.260472310732707,13,15.260472310732707,13,13.394732281804098,13.394732281804098,15,21.793192478344938
VID_20241028_160117_10_004,-17.98268196612438,-36.792613359347584,14,2,-41.00767530970946,12,28.061818440755207,-36.792613359347584,14,-36.792613359347584,14,-36.792613359347584,14,-36.792613359347584,14,4.2150619503618785,4.2150619503618785,12,18.809931393223202
VID_20241028_160117_10_004,-2.261288499089062,1.8819227114674877,13,2,10.249992590294044,10,29.01714172363281,5.985266066165193,12,5.985266066165193,12,5.985266066165193,12,5.985266066165193,12,4.264726524128851,8.368069878826557,12,8.246554565254254
VID_20241028_160117_10_004,11.069642839873875,-5.782392815026021,8,3,-60.75159751315999,2,60.607421875,-60.75159751315999,2,19.882505514971044,5,19.882505514971044,5,19.882505514971044,5,80.63410302813104,54.96920469813397,15,8.812862675097168
VID_20241028_160117_10_004,13.198251474778974,0.3831257573580899,11,3,-61.50783403755379,2,63.04473876953125,-61.50783403755379,2,19.122900925311995,8,19.122900925311995,8,19.122900925311995,8,80.63073496286579,61.89095979491188,15,5.924649450533021
VID_20241028_160117_10_004,-45.35347381824357,-30.89471464196625,12,3,27.343690326805746,3,65.70516967773438,27.343690326805746,3,-55.040028456257446,8,-55.040028456257446,8,-55.040028456257446,8,82.38371878306319,58.238404968771995,15,9.686554638013874
VID_20241028_160117_10_004,-1.384409660404181,-7.561145335108021,16,4,11.974947198771796,9,53.934594048394096,9.967841226830345,10,-7.561145335108021,16,-7.561145335108021,16,-7.561145335108021,16,19.536092533879817,19.536092533879817,15,6.17673567470384
VID_20241028_160117_10_004,-54.54914371999457,-46.026095547090286,12,3,-68.02655956625476,6,44.53763326009115,-68.02655956625476,6,-46.026095547090286,12,-46.026095547090286,12,-46.026095547090286,12,22.000464019164475,22.000464019164475,15,8.523048172904282
VID_20241028_160117_10_004,-4.143371218897176,-13.054071040053186,18,5,12.12837734580468,8,52.2164306640625,-9.483150773283022,17,-9.483150773283022,17,-9.483150773283022,17,-13.054071040053186,18,25.182448385857867,25.182448385857867,12,5.339779554385846
VID_20241028_160117_10_004,19.51202685962133,1.201724913660042,11,2,11.456992143657985,8,26.106006622314453,6.088265237203055,10,6.088265237203055,10,6.088265237203055,10,6.088265237203055,10,5.3687269064549294,10.255267229997942,8,8.055034715963345
VID_20241028_160117_10_004,20.495870497883345,3.130447956573959,8,3,5.07288265111108,2,31.38262939453125,15.458093534091631,6,11.75461914367594,7,11.75461914367594,7,11.75461914367594,7,6.681736492564861,1.9424346945371207,12,5.037776963791714
VID_20241028_160117_10_004,28.746852943338816,-4.656515326362267,14,2,18.334452341222537,8,40.89161682128906,18.334452341222537,8,-0.2010701504071799,13,-0.2010701504071799,13,-4.656515326362267,14,22.990967667584805,22.990967667584805,8,10.412400602116278
VID_20241028_160117_10_004,-60.2507997982626,-34.34086282732548,16,2,-52.45548377886612,10,40.603668212890625,-52.45548377886612,10,-34.34086282732548,16,-34.34086282732548,16,-34.34086282732548,16,18.114620951540637,18.114620951540637,8,7.7953160193964806
VID_20241028_160117_10_004,31.599500242412525,-6.647723409971541,13,2,20.42899129488734,6,41.54765828450521,17.852393955472085,7,-1.948353889386875,12,-6.647723409971541,13,-6.647723409971541,13,27.07671470485888,27.07671470485888,8,11.170508947525185
VID_20241028_160117_10_004,-40.54741249856067,-12.413382722731512,14,3,-48.610704430658565,4,45.23207092285156,-48.610704430658565,4,-33.332232141838986,8,-12.413382722731512,14,-12.413382722731512,14,36.19732170792705,36.19732170792705,15,7.215180356721682
VID_20241028_160117_10_004,-39.16479793361043,-10.206453679584085,15,3,-47.20408841222349,4,44.178260803222656,-47.20408841222349,4,3.24723167773934,11,-10.206453679584085,15,-10.206453679584085,15,36.997634732639405,36.997634732639405,8,8.039290478613061
VID_20241028_160117_10_004,-39.211531016197824,-11.339106764128331,13,3,-47.00229091058849,4,44.74378967285156,-47.00229091058849,4,4.51119730096507,9,-11.339106764128331,13,-11.339106764128331,13,35.66318414646016,35.66318414646016,8,7.790759894390668
VID_20241028_160117_10_004,-34.28362263842952,-18.744017339704342,14,3,-50.691666766931,6,41.845560709635414,-50.691666766931,6,-47.461681748499934,7,-18.744017339704342,14,-18.744017339704342,14,31.947649427226658,31.947649427226658,15,13.178059110070414
VID_20241028_160117_10_004,-34.1256847089073,-19.35032843148853,17,3,-52.27394666499158,7,43.113438197544646,-52.27394666499158,7,-49.26795641861785,8,-19.35032843148853,17,-19.35032843148853,17,32.92361823350305,32.92361823350305,20,14.77535627741877
VID_20241028_160117_10_004,9.323097895291117,-12.89924402599149,16,3,22.954726413095177,6,43.015726725260414,22.954726413095177,6,19.61759131870111,7,-12.89924402599149,16,-12.89924402599149,16,35.853970439086666,35.853970439086666,15,10.294493423409993
VID_20241028_160117_10_004,-11.876127719636836,-5.8024889559986415,13,4,21.532715046780137,4,24.89488220214844,-21.10405193555844,7,-21.10405193555844,7,-24.85680311750123,8,-5.8024889559986415,13,27.335204002778777,27.335204002778777,25,6.073638763638194
VID_20241028_160117_10_004,2.1698098332782783,-4.768727801850254,11,4,-33.10468833810603,3,27.882639567057293,9.135946623463898,6,9.135946623463898,6,13.578207501769596,7,-4.768727801850254,11,28.335960536255776,28.335960536255776,25,6.938537635128532
VID_20241028_160117_10_004,-9.798891115450148,-7.484531430775491,14,3,-11.813974462213542,7,20.533477783203125,-17.146917386369896,9,-17.146917386369896,9,-20.604463274585022,10,-7.484531430775491,14,4.329443031438051,4.329443031438051,8,2.0150833467633937
VID_20241028_160117_10_004,20.334338227953054,-5.234039092706071,13,2,12.700771623048022,7,31.146336146763392,-1.5684693236792109,12,-1.5684693236792109,12,-5.234039092706071,13,-5.234039092706071,13,17.934810715754093,17.934810715754093,8,7.633566604905033
VID_20241028_160117_10_004,-48.97013696285625,-35.0387195679282,14,2,-44.47069980661862,10,31.308514404296876,-35.0387195679282,14,-35.0387195679282,14,-35.0387195679282,14,-35.0387195679282,14,9.431980238690421,9.431980238690421,8,4.499437156237633
VID_20241028_160117_10_004,-52.35774630154489,-35.19731427922783,15,2,-51.228361494980376,9,29.693155924479168,-38.6714105919149,14,-38.6714105919149,14,-38.6714105919149,14,-35.19731427922783,15,16.031047215752544,16.031047215752544,8,1.1293848065645165
VID_20241028_160117_10_004,-9.867012560358107,-9.813569008877153,14,3,5.777676838261918,6,31.614145914713543,-12.788534695687316,13,-9.813569008877153,14,-9.813569008877153,14,-9.813569008877153,14,15.59124584713907,15.59124584713907,15,0.05344355148095481
VID_20241028_160117_10_004,-10.173440535022792,-7.2744771073324115,15,4,-20.354083419531698,5,32.04860229492188,-9.888229255043864,14,-7.2744771073324115,15,-7.2744771073324115,15,-7.2744771073324115,15,13.079606312199285,13.079606312199285,12,0.2852112799789275
VID_20241028_160117_10_004,-7.719917069275574,-12.430963812224377,17,3,-23.01045468644889,9,28.590284559461807,-10.252714591360894,16,-12.430963812224377,17,-12.430963812224377,17,-12.430963812224377,17,10.579490874224515,10.579490874224515,12,2.5327975220853194
VID_20241028_160117_10_004,-53.94292354337023,-34.01001978675761,14,3,-36.37899248857942,6,30.27374267578125,-34.01001978675761,14,-34.01001978675761,14,-34.01001978675761,14,-34.01001978675761,14,2.3689727018218107,2.3689727018218107,8,17.563931054790807
VID_20241028_160117_10_004,32.848306661570525,13.943611680044526,12,3,33.96572433253145,5,33.70028076171875,24.07313015924309,9,24.07313015924309,9,13.943611680044526,12,13.943611680044526,12,20.022112652486925,20.022112652486925,8,1.1174176709609256
VID_20241028_160117_10_004,35.82012199247796,-0.3730750297822747,12,3,-17.7758017387318,4,39.11204528808594,4.235754877194795,11,4.235754877194795,11,4.235754877194795,11,4.235754877194795,11,22.011556615926594,17.402726708949526,12,31.584367115283165
VID_20241028_160117_10_004,-8.892077075533521,9.346562242988403,10,2,32.25074288350587,5,28.46348876953125,29.832679805133537,6,23.372832469904132,8,23.372832469904132,8,23.372832469904132,8,8.87791041360174,22.904180640517467,15,32.26490954543765
VID_20241028_160117_10_004,-3.662872144531917,-19.512415969675533,12,2,-46.13108857092001,5,28.53248291015625,-43.82527459389258,6,-29.99598872413207,10,-29.99598872413207,10,-29.99598872413207,10,16.135099846787938,26.618672601244473,15,26.33311657960015
VID_20241028_160117_10_004,-10.291346942039173,-17.916481594279826,12,2,-21.77544706083577,5,28.44586181640625,-9.533023791405318,10,-9.533023791405318,10,-12.808759136757162,11,-12.808759136757162,11,8.966687924078608,3.8589654665559436,12,0.7583231506338546
VID_20241028_160117_10_004,-10.764627807307736,-15.48348743416791,12,3,-21.38761692497377,5,37.35067138671875,-6.677095892715561,10,-6.677095892715561,10,-10.175851869964108,11,-10.175851869964108,11,11.211765055009662,5.904129490805859,20,0.5887759373436285
VID_20241028_174053_10_005,21.371741046089564,20.866217420848248,13,3,35.2665699904178,7,36.176195417131694,31.566314061376534,9,20.866217420848248,13,20.866217420848248,13,20.866217420848248,13,14.400352569569552,14.400352569569552,15,0.5055236252413167
VID_20241028_174053_10_005,22.35374203247283,19.41849191136744,10,3,33.40272712832027,5,40.135748291015624,29.092419527124196,7,19.41849191136744,10,19.41849191136744,10,19.41849191136744,10,13.984235216952833,13.984235216952833,15,2.9352501211053905
VID_20241028_174053_10_005,-37.28834047653255,-36.49928909599062,13,2,-47.88895215735356,10,37.72263793945312,-47.88895215735356,10,-47.88895215735356,10,-47.88895215735356,10,-41.90933127654305,12,5.979620880810508,11.389663061362938,25,4.620990800010503
VID_20241028_174053_10_005,-34.39489740412364,-13.37256239204671,15,4,15.683699901217636,5,47.5481689453125,15.683699901217636,5,-13.37256239204671,15,-13.37256239204671,15,-13.37256239204671,15,29.056262293264346,29.056262293264346,15,21.02233501207693
VID_20241028_174053_10_005,15.705883076533691,-6.6331211605553,15,4,-37.05105975573191,5,46.35987548828125,-37.05105975573191,5,-6.6331211605553,15,-6.6331211605553,15,-6.6331211605553,15,30.417938595176615,30.417938595176615,15,22.339004237088993
VID_20241028_174053_10_005,-36.57736611249583,-11.61654584543851,11,4,15.837791901363396,4,51.72940826416016,15.837791901363396,4,-27.30473884361103,7,-11.61654584543851,11,-11.61654584543851,11,27.454337746801905,27.454337746801905,15,9.2726272688848
VID_20241028_174053_10_005,9.75404650769282,-14.181791772003322,8,2,-3.7021239160566495,3,22.62274169921875,3.2024617540312574,5,3.2024617540312574,5,-14.181791772003322,8,-14.181791772003322,8,10.479667855946673,10.479667855946673,12,6.551584753661563
VID_20241028_174053_10_005,-39.7032287857168,-24.267551655123818,7,2,-45.396964106570834,2,30.896453857421875,-40.50009597925069,3,-45.744246355174475,4,-45.744246355174475,4,-33.31380528733191,6,12.083158819238925,21.129412451447017,12,0.7968671935338847
VID_20241028_174053_10_005,-67.82313612461365,-42.70779958491869,10,2,-63.64711994849565,6,32.178314208984375,-63.64711994849565,6,-58.58527931776844,8,-58.58527931776844,8,-58.58527931776844,8,5.061840630727211,20.93932036357696,8,4.176016176118004
VID_20241028_174053_10_005,-67.82313612461365,-42.70819820917339,10,2,-63.64402201521967,6,32.504638671875,-63.64402201521967,6,-58.58244017712675,8,-58.58244017712675,8,-58.58244017712675,8,5.06158183809292,20.93582380604628,8,4.179114109393986
VID_20241028_174053_10_005,-38.84001503920452,-26.44453703689812,7,2,-51.34682392824838,3,22.44476318359375,-45.791320159143666,5,-45.791320159143666,5,-45.791320159143666,5,-45.791320159143666,5,5.55550376910471,24.902286891350258,12,6.951305119939143
VID_20241028_174053_10_005,8.65638432516974,-15.243763237738658,15,3,-6.261154230874708,6,33.52935282389323,1.7971762808389202,9,-15.243763237738658,15,-15.243763237738658,15,-15.243763237738658,15,8.98260900686395,8.98260900686395,12,6.859208044330819
VID_20241028_174053_10_005,8.65638432516974,-24.203721309507664,16,4,-6.238291208198015,6,33.19512939453125,-14.69702250201335,13,-24.203721309507664,16,-24.203721309507664,16,-24.203721309507664,16,17.96543010130965,17.96543010130965,8,14.894675533367753
VID_20241028_174053_10_005,11.070060613477033,-19.34099946584675,16,3,-12.372616492139976,9,36.477820502387154,-7.436912719712773,11,-7.436912719712773,11,-19.34099946584675,16,-19.34099946584675,16,6.968382973706774,6.968382973706774,12,18.506973333189805
VID_20241028_174053_10_005,-1.446801609292037,5.414253248501332,12,2,12.122994756527286,10,35.96903686523437,12.122994756527286,10,12.122994756527286,10,5.414253248501332,12,5.414253248501332,12,6.708741508025954,6.708741508025954,20,6.861054857793369
VID_20241028_174053_10_005,-66.02262077932238,-41.18558183444185,18,3,-57.21675476996809,11,31.56428389115767,-44.50843374129732,17,-44.50843374129732,17,-44.50843374129732,17,-41.18558183444185,18,16.031172935526243,16.031172935526243,8,8.80586600935429
VID_20241028_174053_10_005,-63.22660756515203,-40.53258362972379,14,3,-53.86383704493962,9,33.465182834201386,-49.3988905859751,11,-40.53258362972379,14,-40.53258362972379,14,-40.53258362972379,14,13.331253415215834,13.331253415215834,8,9.362770520212408
VID_20241028_174053_10_005,-63.202996414726584,-37.15358831365307,18,4,-52.93594008173704,11,30.733598188920453,-40.42545094448599,17,-40.42545094448599,17,-37.15358831365307,18,-37.15358831365307,18,15.78235176808397,15.78235176808397,8,10.267056332989547
VID_20241028_174053_10_005,10.432534321664534,-13.20928997008063,10,3,16.761177862230685,4,39.48921203613281,16.761177862230685,4,6.257379424744337,7,6.257379424744337,7,0.7140076339645653,8,16.04717022826612,29.970467832311314,15,4.175154896920197
VID_20241028_174053_10_005,-54.45809884368143,-38.05523341087905,11,2,-60.44194595756178,7,29.99615478515625,-60.44194595756178,7,-57.011684615760196,8,-57.011684615760196,8,-51.684957908105645,9,8.756988049456133,22.38671254668273,15,2.553585772078769
VID_20241028_174053_10_005,12.843516745110712,-17.533035381971626,9,2,2.6382917353668525,6,32.26910400390625,2.6382917353668525,6,2.6382917353668525,6,2.6382917353668525,6,-3.0308057606978873,7,5.66909749606474,20.17132711733848,8,10.20522500974386
VID_20241028_174053_10_005,-71.8526539312441,-35.743127243573944,11,2,-64.5633231501546,6,34.560272216796875,-64.5633231501546,6,-61.5726854675987,7,-61.5726854675987,7,-61.5726854675987,7,2.9906376825558993,28.820195906580658,8,7.289330781089504
VID_20241028_174053_10_005,-71.91797645385876,-33.6714245520229,8,2,-60.635452209784226,4,36.221160888671875,-60.635452209784226,4,-57.29635624478188,5,-57.29635624478188,5,-57.29635624478188,5,3.3390959650023433,26.964027657761328,8,11.28252424407453
VID_20241028_174053_10_005,-72.06384787187179,-40.17417986178119,14,3,-63.61773859830552,8,35.5046501159668,-63.61773859830552,8,-59.88038568029704,10,-59.88038568029704,10,-59.88038568029704,10,3.737352918008483,23.44355873652433,8,8.446109273566265
VID_20241028_174053_10_005,-15.032015903454289,-11.687332469717647,13,2,1.1681338406408288,9,29.665551079644096,-3.1751868907296146,11,-3.1751868907296146,11,-3.1751868907296146,11,-11.687332469717647,13,12.855466310358477,12.855466310358477,25,3.344683433736641
VID_20241028_174053_10_005,-33.34195121046845,-41.00439096200678,14,2,-53.51631722436026,11,32.19046852805398,-51.65387900580413,12,-51.65387900580413,12,-51.65387900580413,12,-51.65387900580413,12,1.8624382185561288,12.511926262353477,12,18.311927795335677
VID_20241028_174053_10_005,-13.529949042527274,-13.863818144125112,18,3,4.52041474340495,12,32.412872314453125,0.7984778977113276,14,0.7984778977113276,14,0.7984778977113276,14,-2.2729770941280365,15,6.793391837532987,18.38423288753006,25,11.256971948399238
VID_20241028_174053_10_005,-49.55514641132528,-22.301036855818467,18,5,-47.63391143360526,4,63.521484375,-30.212569795840015,15,-30.212569795840015,15,-22.301036855818467,18,-22.301036855818467,18,25.332874577786797,25.332874577786797,8,1.9212349777200188
VID_20241028_174053_10_005,-49.76445158136447,-25.481004038092408,18,3,-32.10510752167798,13,51.8478769155649,-31.03065729889126,16,-31.03065729889126,16,-31.03065729889126,16,-31.03065729889126,16,1.0744502227867194,6.624103483585571,8,17.65934405968649
VID_20241028_174053_10_005,8.944706525569309,-14.264261538330882,17,6,6.249034597691746,4,61.1768798828125,-12.751974137936145,13,-8.038931249561264,15,-8.038931249561264,15,-14.264261538330882,17,20.51329613602263,20.51329613602263,8,2.695671927877563
VID_20241028_174053_10_005,-39.34191195521406,-12.71941863834194,18,5,12.614940290040824,7,47.17234148297991,-12.71941863834194,18,-12.71941863834194,18,-12.71941863834194,18,-12.71941863834194,18,25.334358928382763,25.334358928382763,12,26.622493316872117
VID_20241028_174053_10_005,13.677686996558194,-6.949029405580052,17,5,31.376087153493025,5,49.5697509765625,-33.27285252110327,9,-6.949029405580052,17,-6.949029405580052,17,-6.949029405580052,17,38.325116559073074,38.325116559073074,8,17.69840015693483
VID_20241028_174053_10_005,16.76115397899102,-8.941786106600997,17,4,-22.569601506648542,7,52.673169817243306,-8.941786106600997,17,-8.941786106600997,17,-8.941786106600997,17,-8.941786106600997,17,13.627815400047545,13.627815400047545,12,25.70294008559202
VID_20241028_174053_10_005,-9.252234268887785,-9.964125845690122,19,2,-3.426030075551534,17,28.45650527056526,-3.426030075551534,17,-3.426030075551534,17,-3.426030075551534,17,-3.426030075551534,17,0.0,6.538095770138588,8,5.826204193336251
VID_20241028_174053_10_005,-27.732712587032832,-27.84150675236677,12,3,-48.79681986850736,7,31.707528250558035,-48.79681986850736,7,-38.54588113614061,10,-38.54588113614061,10,-38.54588113614061,10,10.250938732366755,20.955313116140594,15,10.813168549107775
