clip,timestamp_s,is_keyframe,time_since_kf,pan_prev,pan_velocity,wide_player_count,wide_action_pan,wide_action_pan_offset,wide_action_pan_std,wide_centroid_x,wide_centroid_y,wide_spread_x,wide_spread_y,wide_players_left_frac,wide_ball_eq_pan,wide_ball_x,wide_ball_y,wide_ball_conf,wide_ball_detected,studio_player_count,studio_action_pan,studio_action_pan_offset,studio_action_pan_std,studio_centroid_x,studio_centroid_y,studio_spread_x,studio_spread_y,studio_players_left_frac,studio_ball_eq_pan,studio_ball_x,studio_ball_y,studio_ball_conf,studio_ball_detected,target_pan,target_tilt,target_fov
VID_20241028_124047_10_010,815.687,0,5.58,-6.3611,0.0,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,1.5321,1.5321,27.1977,0.4982,0.0298,0.0894,0.0223,0.375,0.0,0.0,0.0,0.0,0,-6.3611,-13.7752,50.4916
VID_20241028_124047_10_010,816.155,0,6.05,-6.3611,0.0,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,-2.8451,-2.8451,37.6538,0.4826,0.0301,0.1471,0.0206,0.5,0.0,0.0,0.0,0.0,0,-6.3611,-13.7752,50.2538
VID_20241028_124047_10_010,816.622,0,6.51,-6.3611,0.0,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,-4.6328,-4.6328,24.044,0.4827,0.0269,0.0779,0.0218,0.625,0.0,0.0,0.0,0.0,0,-6.3611,-13.7752,50.0874
VID_20241028_124047_10_010,817.089,0,6.98,-6.3611,0.0,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,10,4.7008,4.7008,31.6698,0.5033,0.0261,0.117,0.0217,0.4,0.0,0.0,0.0,0.0,0,-6.3611,-13.7752,50.006
VID_20241028_124047_10_010,817.556,0,0.31,-6.3611,-0.4511,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,5.8161,5.8161,24.5072,0.5152,0.0258,0.0787,0.0207,0.4444,0.0,0.0,0.0,0.0,0,-6.8122,-13.7081,50.0
VID_20241028_124047_10_010,818.023,0,0.77,-6.8122,-2.1056,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,12.3127,12.3127,32.95,0.5426,0.0295,0.1254,0.0212,0.3333,0.0,0.0,0.0,0.0,0,-8.9178,-13.3917,50.0
VID_20241028_124047_10_010,818.49,0,1.24,-8.9178,-3.2152,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,4,0.0279,0.0279,36.9787,0.502,0.0438,0.1422,0.0136,0.5,0.0,0.0,0.0,0.0,0,-12.133,-12.9009,50.0
VID_20241028_124047_10_010,818.957,0,1.71,-12.133,-3.6435,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,11,8.1119,8.1119,31.6544,0.5285,0.0313,0.1188,0.0183,0.2727,0.0,0.0,0.0,0.0,0,-15.7765,-12.3306,50.0
VID_20241028_124047_10_010,819.425,0,2.18,-15.7765,-3.3907,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,12.7159,12.7159,25.3242,0.5404,0.0226,0.0812,0.0134,0.3333,0.0,0.0,0.0,0.0,0,-19.1672,-11.7757,50.0
VID_20241028_124047_10_010,819.892,0,2.64,-19.1672,-2.4567,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,-5.2889,-5.2889,24.329,0.4678,0.0359,0.098,0.0258,0.2857,0.0,0.0,0.0,0.0,0,-21.6239,-11.3311,50.0
VID_20241028_124047_10_010,820.359,1,0.04,-21.6239,-0.8497,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,-7.1032,-7.1032,31.9373,0.4602,0.0486,0.1272,0.0229,0.4,0.0,0.0,0.0,0.0,0,-22.4736,-11.0908,50.0
VID_20241028_124047_10_010,820.826,0,0.51,-22.4736,0.0022,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,3.0509,3.0509,35.2005,0.5002,0.0461,0.14,0.0237,0.3333,0.0,0.0,0.0,0.0,0,-22.4714,-10.9635,50.0
VID_20241028_124047_10_010,821.293,0,0.97,-22.4714,0.0061,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,4.1096,4.1096,34.9891,0.505,0.0464,0.1381,0.0235,0.3333,0.0,0.0,0.0,0.0,0,-22.4653,-10.8413,50.0
VID_20241028_124047_10_010,821.76,0,1.44,-22.4653,0.0101,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,2.4018,2.4018,27.6121,0.4972,0.045,0.1122,0.0261,0.4,0.0,0.0,0.0,0.0,0,-22.4552,-10.724,50.0
VID_20241028_124047_10_010,822.227,0,1.91,-22.4552,0.0144,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,2,-13.6108,-13.6108,29.71,0.4292,0.0739,0.1243,0.0179,0.5,0.0,0.0,0.0,0.0,0,-22.4408,-10.6115,50.0
VID_20241028_124047_10_010,822.694,0,2.38,-22.4408,0.0187,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,3,17.8067,17.8067,17.0406,0.5609,0.0384,0.0567,0.0158,0.3333,0.0,0.0,0.0,0.0,0,-22.4221,-10.5037,50.0
VID_20241028_124047_10_010,823.162,0,2.84,-22.4221,0.0233,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,4.2969,4.2969,29.5371,0.5098,0.0457,0.1151,0.0276,0.5,0.0,0.0,0.0,0.0,0,-22.3988,-10.4005,50.0
VID_20241028_124047_10_010,823.629,0,3.31,-22.3988,0.028,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,4.4265,4.4265,30.6922,0.5077,0.0508,0.1175,0.0299,0.4286,0.0,0.0,0.0,0.0,0,-22.3708,-10.3017,50.0
VID_20241028_124047_10_010,824.096,0,3.78,-22.3708,0.0329,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,5.4562,5.4562,28.9735,0.5167,0.0452,0.111,0.0269,0.375,0.0,0.0,0.0,0.0,0,-22.3379,-10.2072,50.0
VID_20241028_124047_10_010,824.563,0,4.24,-22.3379,0.0379,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,-12.3393,-12.3393,29.2801,0.4438,0.0691,0.1125,0.0305,0.5714,0.0,0.0,0.0,0.0,0,-22.2999,-10.1168,50.0
VID_20241028_124047_10_010,825.03,0,4.71,-22.2999,0.0431,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,-0.9573,-0.9573,25.5222,0.4879,0.0689,0.1025,0.0328,0.4286,0.0,0.0,0.0,0.0,0,-22.2568,-10.0305,50.0
VID_20241028_124047_10_010,825.497,0,5.18,-22.2568,0.0485,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,-0.524,-0.524,34.0861,0.4914,0.0669,0.1367,0.0341,0.4286,0.0,0.0,0.0,0.0,0,-22.2083,-9.9481,50.0
VID_20241028_124047_10_010,825.964,0,5.65,-22.2083,0.0541,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,-8.066,-8.066,28.0116,0.4557,0.0878,0.1147,0.0355,0.5,0.0,0.0,0.0,0.0,0,-22.1542,-9.8694,50.0
VID_20241028_124047_10_010,826.432,0,6.11,-22.1542,0.0598,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,-1.155,-1.155,32.6984,0.4833,0.0625,0.1268,0.0363,0.4,0.0,0.0,0.0,0.0,0,-22.0944,-9.7945,50.0
VID_20241028_124047_10_010,826.899,0,6.58,-22.0944,0.0656,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,4,5.3553,5.3553,23.5567,0.5125,0.0836,0.0948,0.0443,0.25,0.0,0.0,0.0,0.0,0,-22.0288,-9.723,50.0
VID_20241028_124047_10_010,827.366,0,7.05,-22.0288,0.0717,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,-7.347,-7.347,29.2525,0.4539,0.0834,0.1157,0.0555,0.5,0.0,0.0,0.0,0.0,0,-21.9571,-9.655,50.0
VID_20241028_124047_10_010,827.833,0,7.51,-21.9571,0.0779,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,-6.8406,-6.8406,25.1182,0.4623,0.074,0.0991,0.054,0.625,0.0,0.0,0.0,0.0,0,-21.8792,-9.5902,50.0
VID_20241028_124047_10_010,828.3,0,7.98,-21.8792,0.0843,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,-1.5067,-1.5067,29.0999,0.4826,0.0776,0.1138,0.0589,0.5,0.0,0.0,0.0,0.0,0,-21.795,-9.5285,50.0
VID_20241028_124047_10_010,828.767,0,8.45,-21.795,0.0908,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,10,3.753,3.753,30.6464,0.5099,0.0743,0.1266,0.0559,0.5,0.0,0.0,0.0,0.0,0,-21.7042,-9.4699,50.0
VID_20241028_124047_10_010,829.234,0,8.92,-21.7042,0.0975,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,-3.4389,-3.4389,30.9016,0.4748,0.1019,0.1219,0.0666,0.5,0.0,0.0,0.0,0.0,0,-21.6067,-9.4141,50.0
VID_20241028_124047_10_010,829.701,0,9.38,-21.6067,0.1044,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,0.9822,0.9822,23.5174,0.4968,0.0893,0.0941,0.0723,0.625,0.0,0.0,0.0,0.0,0,-21.5023,-9.3611,50.0
VID_20241028_124047_10_010,830.169,0,9.85,-21.5023,0.1114,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,11,7.4105,7.4105,16.4707,0.523,0.105,0.0586,0.1008,0.5455,0.0,0.0,0.0,0.0,0,-21.3909,-9.3108,50.0
VID_20241028_124047_10_010,830.636,0,10.32,-21.3909,0.1186,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,12,7.6373,7.6373,24.6291,0.5296,0.1179,0.1079,0.1051,0.5,0.0,0.0,0.0,0.0,0,-21.2723,-9.2629,50.0
VID_20241028_124047_10_010,831.103,0,10.78,-21.2723,0.1259,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,11,6.1018,6.1018,22.8356,0.5191,0.0817,0.0875,0.0863,0.4545,0.0,0.0,0.0,0.0,0,-21.1464,-9.2174,50.0
VID_20241028_124047_10_010,831.57,0,11.25,-21.1464,0.1335,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,12,11.4711,11.4711,24.8338,0.5476,0.0835,0.111,0.0942,0.25,0.0,0.0,0.0,0.0,0,-21.0129,-9.1741,50.0
VID_20241028_124047_10_010,832.037,0,11.72,-21.0129,0.1412,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,8.767,8.767,24.2777,0.5375,0.145,0.1049,0.1137,0.1429,0.0,0.0,0.0,0.0,0,-20.8718,-9.133,50.0
VID_20241028_124047_10_010,832.504,0,12.19,-20.8718,0.149,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,12,-2.4752,-2.4752,27.3685,0.4942,0.0971,0.1182,0.1064,0.5,0.0,0.0,0.0,0.0,0,-20.7227,-9.0938,50.0
VID_20241028_124047_10_010,832.971,0,12.65,-20.7227,0.1571,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,8.0627,8.0627,26.3283,0.5453,0.1195,0.1222,0.1406,0.3333,0.0,0.0,0.0,0.0,0,-20.5657,-9.0565,50.0
VID_20241028_124047_10_010,833.439,0,13.12,-20.5657,0.1652,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,14.1222,14.1222,27.7567,0.5802,0.1539,0.148,0.1728,0.2857,0.0,0.0,0.0,0.0,0,-20.4004,-9.021,50.0
VID_20241028_124047_10_010,833.906,0,13.59,-20.4004,0.1736,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,12,4.6551,4.6551,33.6047,0.5448,0.129,0.185,0.1821,0.5,0.0,0.0,0.0,0.0,0,-20.2268,-8.987,50.0
VID_20241028_124047_10_010,834.373,0,14.05,-20.2268,0.1821,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,11,9.3173,9.3173,33.2379,0.5814,0.1422,0.2032,0.1984,0.4545,0.0,0.0,0.0,0.0,0,-20.0447,-8.9545,50.0
VID_20241028_124047_10_010,834.84,0,14.52,-20.0447,0.1908,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,10,9.0057,9.0057,33.028,0.5399,0.0866,0.1671,0.0516,0.5556,0.0,0.0,0.0,0.0,0,-19.8539,-8.9234,50.0
VID_20241028_124047_10_010,835.307,0,14.99,-19.8539,0.1997,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,11,-3.4579,-3.4579,30.2911,0.4686,0.082,0.1191,0.0487,0.7,0.0,0.0,0.0,0.0,0,-19.6543,-8.8935,50.0
VID_20241028_124047_10_010,835.774,0,15.46,-19.6543,0.2087,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,6.2682,6.2682,28.8254,0.5106,0.0855,0.1151,0.0548,0.5714,0.0,0.0,0.0,0.0,0,-19.4456,-8.8646,50.0
VID_20241028_124047_10_010,836.241,0,15.92,-19.4456,0.2179,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,6.0799,6.0799,32.3016,0.5088,0.0954,0.1315,0.0588,0.5,0.0,0.0,0.0,0.0,0,-19.2277,-8.8367,50.0
VID_20241028_124047_10_010,836.708,0,16.39,-19.2277,0.2272,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,10,3.5914,3.5914,27.3335,0.5055,0.0774,0.1095,0.0587,0.5556,0.0,0.0,0.0,0.0,0,-19.0006,-8.8097,50.0
VID_20241028_124047_10_010,837.176,0,16.86,-19.0006,0.2367,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,11,-2.3691,-2.3691,28.8654,0.4855,0.0763,0.1162,0.058,0.6,0.0,0.0,0.0,0.0,0,-18.7638,-8.7834,50.0
VID_20241028_124047_10_010,837.643,0,17.32,-18.7638,0.2464,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,15,0.8112,0.8112,28.9297,0.5029,0.0761,0.1248,0.0561,0.5,0.0,0.0,0.0,0.0,0,-18.5174,-8.7576,50.0
VID_20241028_124047_10_010,838.11,0,17.79,-18.5174,0.2562,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,11,9.1982,9.1982,26.7947,0.5418,0.087,0.1239,0.065,0.4,0.0,0.0,0.0,0.0,0,-18.2612,-8.7323,50.0
VID_20241028_124047_10_010,838.577,0,18.26,-18.2612,0.2662,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,11,3.7607,3.7607,26.1442,0.5104,0.0905,0.1215,0.0686,0.4444,0.0,0.0,0.0,0.0,0,-17.995,-8.7073,50.0
VID_20241028_124047_10_010,839.044,0,18.73,-17.995,0.2764,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,2.7905,2.7905,26.6066,0.5179,0.1133,0.1324,0.0849,0.5,0.0,0.0,0.0,0.0,0,-17.7185,-8.6825,50.0
VID_20241028_124047_10_010,839.511,0,19.19,-17.7185,0.2868,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,0.0909,0.0909,19.2837,0.4968,0.1326,0.0945,0.103,0.4,0.0,0.0,0.0,0.0,0,-17.4318,-8.6578,50.0
VID_20241028_124047_10_010,839.978,0,19.66,-17.4318,0.2973,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,10,4.4067,4.4067,26.3442,0.5277,0.1062,0.126,0.0996,0.3333,0.0,0.0,0.0,0.0,0,-17.1345,-8.633,50.0
VID_20241028_124047_10_010,840.446,0,20.13,-17.1345,0.3079,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,11,-1.6379,-1.6379,26.2192,0.5103,0.1481,0.1266,0.1501,0.4,0.0,0.0,0.0,0.0,0,-16.8266,-8.608,50.0
VID_20241028_124047_10_010,840.913,0,20.59,-16.8266,0.3188,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,12,-0.1033,-0.1033,26.9977,0.5147,0.1525,0.1272,0.1745,0.4545,0.0,0.0,0.0,0.0,0,-16.5078,-8.5827,50.0
VID_20241028_124047_10_010,841.38,0,21.06,-16.5078,0.3298,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,11,-4.9814,-4.9814,27.5488,0.4984,0.1285,0.1392,0.1653,0.6,0.0,0.0,0.0,0.0,0,-16.178,-8.5569,50.0
VID_20241028_124047_10_010,841.847,0,21.53,-16.178,0.3409,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,10,-6.9581,-6.9581,29.4802,0.4906,0.1429,0.1587,0.1755,0.6667,0.0,0.0,0.0,0.0,0,-15.8371,-8.5306,50.0
VID_20241028_124047_10_010,842.314,0,22.0,-15.8371,0.3523,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,11,-9.8943,-9.8943,29.8058,0.4768,0.135,0.1674,0.167,0.7,0.0,0.0,0.0,0.0,0,-15.4848,-8.5035,50.0
VID_20241028_124047_10_010,842.781,0,22.46,-15.4848,0.3638,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,-6.651,-6.651,32.8602,0.484,0.1738,0.2106,0.2271,0.625,0.0,0.0,0.0,0.0,0,-15.121,-8.4757,50.0
VID_20241028_124047_10_010,843.248,0,22.93,-15.121,0.3754,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,-7.3774,-7.3774,34.4279,0.4774,0.1864,0.2426,0.2524,0.625,0.0,0.0,0.0,0.0,0,-14.7456,-8.4468,50.0
VID_20241028_124047_10_010,843.715,0,23.4,-14.7456,0.3873,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,11,-14.4354,-14.4354,35.0691,0.4531,0.1858,0.25,0.2511,0.6667,0.0,0.0,0.0,0.0,0,-14.3583,-8.4169,50.0
VID_20241028_124047_10_010,844.183,0,23.86,-14.3583,0.3993,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,10,-5.4506,-5.4506,42.9482,0.6105,0.1129,0.247,0.052,0.4286,0.0,0.0,0.0,0.0,0,-13.9591,-8.3858,50.0
VID_20241028_124047_10_010,844.65,0,24.33,-13.9591,0.4114,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,-0.7652,-0.7652,43.0152,0.6177,0.1156,0.2535,0.0578,0.4286,0.0,0.0,0.0,0.0,0,-13.5476,-8.3533,50.0
VID_20241028_124047_10_010,845.117,0,24.8,-13.5476,0.4238,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,10,-20.6928,-20.6928,31.3089,0.4828,0.0708,0.1127,0.0258,0.5,0.0,0.0,0.0,0.0,0,-13.1239,-8.3193,50.0
VID_20241028_124047_10_010,845.584,0,25.27,-13.1239,0.4362,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,-18.4263,-18.4263,33.0629,0.4748,0.0748,0.1169,0.0198,0.6,0.0,0.0,0.0,0.0,0,-12.6876,-8.2838,50.0
VID_20241028_124047_10_010,846.051,0,25.73,-12.6876,0.4489,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,-8.4372,-8.4372,35.0154,0.5087,0.0622,0.1111,0.0236,0.4286,0.0,0.0,0.0,0.0,0,-12.2387,-8.2465,50.0
VID_20241028_124047_10_010,846.518,0,26.2,-12.2387,0.4617,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,-20.3672,-20.3672,30.7258,0.478,0.0665,0.1016,0.0205,0.6667,0.0,0.0,0.0,0.0,0,-11.777,-8.2073,50.0
VID_20241028_124047_10_010,846.985,0,26.67,-11.777,0.4747,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,-16.3592,-16.3592,33.146,0.4905,0.063,0.1063,0.0198,0.6,0.0,0.0,0.0,0.0,0,-11.3023,-8.1662,50.0
VID_20241028_124047_10_010,847.453,0,27.13,-11.3023,0.4879,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,-15.5116,-15.5116,33.1602,0.4961,0.0636,0.1044,0.0185,0.6,0.0,0.0,0.0,0.0,0,-10.8144,-8.1229,50.0
VID_20241028_124047_10_010,847.92,0,27.6,-10.8144,0.5012,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,10,-6.5419,-6.5419,34.0156,0.5165,0.0559,0.1034,0.0199,0.5,0.0,0.0,0.0,0.0,0,-10.3132,-8.0774,50.0
VID_20241028_124047_10_010,848.387,0,28.07,-10.3132,0.5147,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,11,-10.0377,-10.0377,35.2657,0.4883,0.0579,0.1347,0.0182,0.5556,0.0,0.0,0.0,0.0,0,-9.7986,-8.0296,50.0
VID_20241028_124047_10_010,848.854,0,28.53,-9.7986,0.5283,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,10,-17.5589,-17.5589,30.1318,0.458,0.0651,0.1204,0.0137,0.75,0.0,0.0,0.0,0.0,0,-9.2702,-7.9792,50.0
VID_20241028_124047_10_010,849.321,0,29.0,-9.2702,0.5421,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,-4.6426,-4.6426,31.8027,0.4594,0.1412,0.2014,0.1971,0.4286,0.0,0.0,0.0,0.0,0,-8.7281,-7.9262,50.0
VID_20241028_124047_10_010,849.788,0,29.47,-8.7281,0.5561,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,-2.0775,-2.0775,35.961,0.4679,0.1391,0.2232,0.176,0.5,0.0,0.0,0.0,0.0,0,-8.172,-7.8705,50.0
VID_20241028_124047_10_010,850.255,0,29.94,-8.172,0.5703,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,10,-2.8618,-2.8618,35.9323,0.4731,0.1043,0.1908,0.1348,0.5556,0.0,0.0,0.0,0.0,0,-7.6017,-7.8118,50.0
VID_20241028_124047_10_010,850.722,0,30.0,-7.6017,0.5846,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,11,-0.7741,-0.7741,33.9895,0.4904,0.0984,0.1693,0.1171,0.5,0.0,0.0,0.0,0.0,0,-7.0172,-7.7502,50.0
VID_20241028_124047_10_010,851.19,0,30.0,-7.0172,0.5991,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,3.6553,3.6553,37.6725,0.5174,0.139,0.1958,0.1487,0.4,0.0,0.0,0.0,0.0,0,-6.4181,-7.6854,50.0
VID_20241028_124047_10_010,851.657,0,30.0,-6.4181,0.6137,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,12,-0.4092,-0.4092,32.4206,0.497,0.1004,0.15,0.1155,0.5455,0.0,0.0,0.0,0.0,0,-5.8044,-7.6174,50.0
VID_20241028_124047_10_010,852.124,0,30.0,-5.8044,0.6285,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,11,5.8419,5.8419,34.2868,0.5275,0.1007,0.1524,0.1196,0.4,0.0,0.0,0.0,0.0,0,-5.1759,-7.5459,50.0
VID_20241028_124047_10_010,852.591,0,30.0,-5.1759,0.6435,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,14.5218,14.5218,31.3913,0.5741,0.1264,0.1407,0.1447,0.25,0.0,0.0,0.0,0.0,0,-4.5324,-7.471,50.0
VID_20241028_124047_10_010,853.058,0,30.0,-4.5324,0.6586,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,7.3953,7.3953,28.4112,0.5405,0.1583,0.1327,0.1771,0.3333,0.0,0.0,0.0,0.0,0,-3.8738,-7.3923,50.0
VID_20241028_124047_10_010,853.525,0,30.0,-3.8738,0.6739,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,10,4.7534,4.7534,31.2382,0.5266,0.1293,0.1499,0.1658,0.4444,0.0,0.0,0.0,0.0,0,-3.1999,-7.3099,50.0
VID_20241028_124047_10_010,853.992,0,30.0,-3.1999,0.6894,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,-1.184,-1.184,26.2923,0.497,0.1598,0.1264,0.205,0.625,0.0,0.0,0.0,0.0,0,-2.5105,-7.2236,50.0
VID_20241028_124047_10_010,854.46,0,30.0,-2.5105,0.705,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,5.7173,5.7173,28.9736,0.5297,0.1639,0.1347,0.2139,0.5,0.0,0.0,0.0,0.0,0,-1.8055,-7.1333,50.0
